platform,channel_or_tag,sector,text,date,message_id
twitter,toYou_couriers,توصيل,سلام وصلت طلب وسلمته للعميل بيدي وبعد نص ساعة خصموا قيمة الطلب,2025-06-26,2005468
telegram,HungerStation_drivers,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2025-06-26,2005476
telegram,delivery_ksa,توصيل,ذا شيفز الطلبات كثيرة بس المنطقة محدودة حتى الآن,2025-06-26,2005510
telegram,jahez_couriers,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-06-26,2005512
telegram,mrsool_delivery,توصيل,الحين ١٤ طلب في كيتا وما طلعت ٢٠ ريال,2025-06-26,2005521
telegram,mrsool_delivery,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2025-06-26,2005538
telegram,HungerStation_drivers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-06-26,2005576
telegram,toYou_couriers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-06-26,2005586
telegram,HungerStation_drivers,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2025-06-26,2005597
telegram,mrsool_delivery,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-06-26,2005623
telegram,HungerStation_drivers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-06-26,2005645
telegram,jahez_couriers,توصيل,سلام وصلت طلب وسلمته للعميل بيدي وبعد نص ساعة خصموا قيمة الطلب,2025-06-26,2005655
twitter,mostaql_workers,عمل_حر,upwork أو مستقل أيهما أفضل للسعوديين,2025-06-26,2005677
twitter,freelancers_ksa,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-06-26,2005683
twitter,khamsat_ar,عمل_حر,أكملت مشروع تصميم بـ ٨٠٠ ريال في مستقل,2025-06-26,2005698
telegram,khamsat_ar,عمل_حر,دخلي من البرمجة هذا الشهر ٧٠٠٠ ريال,2025-06-26,2005713
telegram,kayan_ksa,نقل,نسبة اوبر في مشوار المطار وصلت ٧٥٪ اخذ من الزبون ٥٩ ريال عطاني ١٢ فقط,2025-06-27,2005302
telegram,kayan_ksa,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2025-06-27,2005305
telegram,kayan_ksa,نقل,اوبر زود على نسبة الالغاء وانا ما قدرت اوصل للعميل,2025-06-27,2005360
twitter,HungerStation_drivers,توصيل,مانبي نقطع رزق احد بس والله غبنه توقف عند المطاعم وتنتظر,2025-06-27,2005409
telegram,mrsool_delivery,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-06-27,2005412
twitter,HungerStation_drivers,توصيل,مرسول فتح تسجيل جديد للموصلين هذا الأسبوع,2025-06-27,2005436
telegram,mrsool_delivery,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2025-06-27,2005445
twitter,jahez_couriers,توصيل,مشكلة الباكدج الكبير ما يناسب الدراجة,2025-06-27,2005454
telegram,jahez_couriers,توصيل,مشكلة الباكدج الكبير ما يناسب الدراجة,2025-06-27,2005477
telegram,HungerStation_drivers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-06-27,2005556
telegram,keeta_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-06-27,2005606
telegram,jahez_couriers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-06-27,2005617
telegram,thechefs_ksa,توصيل,وصلت طلبات وطلعت ب١١٠ ريال لكن ليش ما اتضافت للسحب,2025-06-27,2005628
telegram,delivery_ksa,توصيل,توصيل في الأمطار خطر بدون مكافأة من التطبيق,2025-06-27,2005629
telegram,keeta_couriers,توصيل,ذا شيفز الطلبات كثيرة بس المنطقة محدودة حتى الآن,2025-06-27,2005644
telegram,delivery_ksa,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2025-06-27,2005652
telegram,mostaql_workers,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-06-27,2005675
twitter,mostaql_workers,عمل_حر,أكملت مشروع تصميم بـ ٨٠٠ ريال في مستقل,2025-06-27,2005764
twitter,mostaql_workers,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2025-06-27,2005767
telegram,khamsat_ar,عمل_حر,منصة خمسات أفضل للمبتدئين في العمل الحر,2025-06-27,2005783
telegram,jeeny_ksa,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2025-06-28,2005287
twitter,uber_ksa_drivers,نقل,كيان وصليني تطبيقات واعدة بس تحتاج وقت,2025-06-28,2005328
twitter,Captains_saudi,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2025-06-28,2005334
telegram,CreemUber,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2025-06-28,2005335
telegram,السائقين_السعوديين,نقل,كيان وصليني تطبيقات واعدة بس تحتاج وقت,2025-06-28,2005384
telegram,Captains_saudi,نقل,كيان التطبيق جديد بس الطلبات وايد خير من اوبر,2025-06-28,2005391
telegram,keeta_couriers,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-06-28,2005429
twitter,HungerStation_drivers,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2025-06-28,2005482
telegram,thechefs_ksa,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2025-06-28,2005515
telegram,delivery_ksa,توصيل,مانبي نقطع رزق احد بس والله غبنه توقف عند المطاعم وتنتظر,2025-06-28,2005553
telegram,thechefs_ksa,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-06-28,2005587
telegram,jahez_couriers,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-06-28,2005648
twitter,mostaql_workers,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-06-28,2005667
telegram,freelancers_ksa,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2025-06-28,2005688
twitter,mostaql_workers,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2025-06-28,2005735
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-06-28,2005742
twitter,bolt_drivers_ksa,نقل,اقل شي ٤٥٠ واعلى شي ٥٥٠ خلال ١٢ ساعة على اوبر,2025-06-29,2005268
twitter,kayan_ksa,نقل,متوسط دخلي اليوم ١٨٠ ريال بعد البنزين,2025-06-29,2005327
telegram,kayan_ksa,نقل,وصلت ٥٠ رحلة هذا الأسبوع الحمد لله رب العالمين,2025-06-29,2005331
telegram,HungerStation_drivers,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2025-06-29,2005479
telegram,HungerStation_drivers,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2025-06-29,2005559
telegram,mrsool_delivery,توصيل,مرسول فتح تسجيل جديد للموصلين هذا الأسبوع,2025-06-29,2005562
telegram,HungerStation_drivers,توصيل,سلام وصلت طلب وسلمته للعميل بيدي وبعد نص ساعة خصموا قيمة الطلب,2025-06-29,2005596
telegram,keeta_couriers,توصيل,الحين ١٤ طلب في كيتا وما طلعت ٢٠ ريال,2025-06-29,2005613
telegram,keeta_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-06-29,2005640
telegram,mrsool_delivery,توصيل,مرسول فتح تسجيل جديد للموصلين هذا الأسبوع,2025-06-29,2005659
telegram,khamsat_ar,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-06-29,2005672
telegram,mostaql_workers,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-06-29,2005718
telegram,khamsat_ar,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-06-29,2005725
telegram,khamsat_ar,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2025-06-29,2005760
telegram,السائقين_السعوديين,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2025-06-30,2005303
twitter,wasselni_drivers,نقل,ذروة ب كاش مع نسبتهم تشوفه مبلغ كويس بس يجيك بمشوار واحد بطاقة,2025-06-30,2005311
telegram,wasselni_drivers,نقل,ودي اشتغل ف بولت بجانب اوبر ممكن؟,2025-06-30,2005313
telegram,delivery_ksa,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-06-30,2005462
telegram,keeta_couriers,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-06-30,2005537
twitter,HungerStation_drivers,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2025-06-30,2005568
telegram,toYou_couriers,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2025-06-30,2005580
twitter,mrsool_delivery,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-06-30,2005627
telegram,freelancers_ksa,عمل_حر,منصة خمسات أفضل للمبتدئين في العمل الحر,2025-06-30,2005676
twitter,khamsat_ar,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2025-06-30,2005701
twitter,khamsat_ar,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2025-06-30,2005712
telegram,mostaql_workers,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2025-06-30,2005726
telegram,mostaql_workers,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-06-30,2005755
telegram,khamsat_ar,عمل_حر,upwork أو مستقل أيهما أفضل للسعوديين,2025-06-30,2005766
twitter,mostaql_workers,عمل_حر,الزبون ما دفع بعد تسليم العمل كيف أتصرف,2025-06-30,2005784
telegram,bolt_drivers_ksa,نقل,التامين على السيارة غالي علينا الشركات مو مهتمة,2025-07-01,2004863
twitter,jeeny_ksa,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2025-07-01,2004893
telegram,kayan_ksa,نقل,وصلت ٥٠ رحلة هذا الأسبوع الحمد لله رب العالمين,2025-07-01,2004902
telegram,mrsool_delivery,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2025-07-01,2004917
telegram,delivery_ksa,توصيل,ذا شيفز الطلبات كثيرة بس المنطقة محدودة حتى الآن,2025-07-01,2004949
telegram,delivery_ksa,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2025-07-01,2004978
telegram,toYou_couriers,توصيل,مانبي نقطع رزق احد بس والله غبنه توقف عند المطاعم وتنتظر,2025-07-01,2005015
telegram,delivery_ksa,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2025-07-01,2005024
telegram,thechefs_ksa,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-07-01,2005032
telegram,keeta_couriers,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-07-01,2005074
telegram,delivery_ksa,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-07-01,2005077
telegram,keeta_couriers,توصيل,وصلت ٢٠٠ طلب هذا الشهر الحمد لله,2025-07-01,2005134
telegram,jahez_couriers,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2025-07-01,2005171
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-07-01,2005200
telegram,mostaql_workers,عمل_حر,دخلي من البرمجة هذا الشهر ٧٠٠٠ ريال,2025-07-01,2005214
telegram,freelancers_ksa,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2025-07-01,2005232
telegram,mostaql_workers,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2025-07-01,2005236
telegram,mostaql_workers,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2025-07-01,2005246
telegram,kayan_ksa,نقل,ودي اشتغل ف بولت بجانب اوبر ممكن؟,2025-07-02,2004819
telegram,wasselni_drivers,نقل,كيان التطبيق جديد بس الطلبات وايد خير من اوبر,2025-07-02,2004824
telegram,uber_ksa_drivers,نقل,أوبر أفضل من بولت في توزيع الرحلات عندي,2025-07-02,2004833
